Source Coordinate,Target Coordinate,Path Type,Obstacle,Path ID,Channel coefficient,Propagation delay,Zenith angle of departure,Azimuth angle of departure,Zenith angle of arrival,Azimuth angle of arrival
[[-24. -14.  10.]],[[ 26. -17.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047937053+0j),0.0,1.6702874,-0.059928153,1.4713054,3.0816646
[[-24. -14.  10.]],[[ 26. -16.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047983942+0j),0.0,1.6703861,-0.039978687,1.4712067,3.101614
[[-24. -14.  10.]],[[ 26. -15.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004801215+0j),0.0,1.6704454,-0.019997336,1.4711473,3.1215954
[[-24. -14.  10.]],[[ 26. -14.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00048021562+0j),0.0,1.670465,0.0,1.4711277,-3.1415927
[[-24. -14.  10.]],[[ 26. -13.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004801215+0j),0.0,1.6704454,0.019997336,1.4711473,-3.1215954
[[-24. -14.  10.]],[[ 26. -12.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047983942+0j),0.0,1.6703861,0.039978687,1.4712067,-3.101614
[[-24. -14.  10.]],[[ 26. -11.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.00047937053+0j),0.0,1.6702874,0.059928153,1.4713054,-3.0816646
[[-24. -14.  10.]],[[ 26. -10.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047871628+0j),0.0,1.6701498,0.07982999,1.4714429,-3.0617628
[[-24. -14.  10.]],[[26. -9.  5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00047787928+0j),0.0,1.6699737,0.09966865,1.471619,-3.041924
[[-24. -14.  10.]],[[26. -8.  5.]],[[1 1 1 1 1 1]],0,0,(-4.270337e-06+3.067849e-07j),0.01893623391424626,1.6435083,3.0540729,1.4980847,-3.0540726
[[-24. -14.  10.]],[[26. -7.  5.]],[[1 1 1 1 1 1 1 1]],0,0,(-5.907486e-07+1.0024178e-07j),0.3055976094401558,1.602982,-2.026762,1.5386107,2.0267622
[[-24. -14.  10.]],[[26. -6.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.233068e-06+3.0383228e-07j),0.015507680473092478,1.643294,3.0251303,1.498299,-3.02513
[[-24. -14.  10.]],[[26. -5.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047276713+0j),0.0,1.6688989,0.17809293,1.4726938,-2.9634998
[[-24. -14.  10.]],[[26. -4.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-6.009385e-07+1.0196575e-07j),0.33348112538078567,1.6035486,-2.0354183,1.5380442,2.0354185
[[-24. -14.  10.]],[[26. -3.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1803496e-06+2.9917305e-07j),0.05513123824130162,1.6428635,2.9820955,1.4987295,-2.982095
[[-24. -14.  10.]],[[26. -2.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.163812e-06+2.975733e-07j),0.05495952848377783,1.6426921,2.9678736,1.4989011,-2.9678736
[[-24. -14.  10.]],[[26. -1.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.147854e-06+2.959556e-07j),0.007228820209093101,1.6425068,2.9537227,1.4990861,-2.9537225
[[-24. -14.  10.]],[[26.  0.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1325025e-06+2.943229e-07j),0.005627725840895437,1.6423086,2.9396477,1.4992845,-2.9396474
[[-24. -14.  10.]],[[26.  1.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1177823e-06+2.9267778e-07j),0.05436754690890666,1.6420971,2.925653,1.4994956,-2.925653
[[-24. -14.  10.]],[[26.  2.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.103709e-06+2.9102264e-07j),0.0541461275815891,1.6418736,2.911744,1.4997193,-2.9117436
[[-24. -14.  10.]],[[26.  3.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.090294e-06+2.8935952e-07j),0.053913424835627666,1.6416379,2.8979247,1.4999552,-2.8979244
[[-24. -14.  10.]],[[26.  4.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.077546e-06+2.8769034e-07j),0.05366995026179211,1.6413903,2.8841999,1.5002027,-2.8841996
[[-24. -14.  10.]],[[26.  5.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-4.065461e-06+2.860164e-07j),0.05341620123999746,1.6411313,2.8705738,1.5004616,-2.870573
[[-24. -14.  10.]],[[26.  6.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.054038e-06+2.8433917e-07j),0.05315266093930404,1.6408615,2.8570492,1.5007315,-2.857049
[[-24. -14.  10.]],[[26.  7.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-7.1033886e-05+4.4732456e-06j),0.13141267629634967,1.6233133,1.0173116,1.5182791,2.1242812
[[-24. -14.  10.]],[[26.  8.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.033147e-06+2.8097924e-07j),0.052598281286009296,1.6402907,2.8303232,1.5013022,-2.830323
[[-24. -14.  10.]],[[26.  9.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.0236464e-06+2.7929812e-07j),0.05230847932580218,1.6399909,2.8171277,1.5016023,-2.8171277
[[-24. -14.  10.]],[[26. 10.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.5194994e-06+4.2024044e-07j),0.05551439130613289,1.7532037,2.8040488,1.7532036,-2.8040485
[[-24. -14.  10.]],[[26. 11.  5.]],[[1 1 1 1 1 1 1]],0,0,(-8.3595325e-05+5.21335e-06j),0.052388799076652504,1.6252438,0.99439037,1.5163486,2.1472025
[[-24. -14.  10.]],[[26. 12.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.519247e-06+4.1959225e-07j),0.0034711433727352414,1.7515287,2.7782502,1.7515286,-2.7782497
[[-24. -14.  10.]],[[26. 13.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-3.991479e-06+2.725747e-07j),0.0,1.6387024,2.7655358,1.5028907,-2.7655354
[[-24. -14.  10.]],[[26. 14.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.5223634e-06+4.1832524e-07j),0.0034372931168036303,1.7497709,2.7529476,1.7497705,-2.7529473
[[-24. -14.  10.]],[[26. 15.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.5251e-06+4.1747137e-07j),0.05384491430504568,1.7488632,2.740488,1.7488632,-2.7404878
[[-24. -14.  10.]],[[26. 16.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.5285743e-06+4.1647766e-07j),0.05349369303075946,1.7479384,2.728159,1.7479382,-2.7281585
[[-24. -14.  10.]],[[26. 17.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-0.000103288134+6.3308366e-06j),0.08868093459568627,1.628355,0.9566954,1.5132376,2.1848974
[[-24. -14.  10.]],[[26. 18.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-0.00013996201-4.8928963e-05j),0.0,1.7922859,0.5693132,1.7922859,-2.5722795
[[-24. -14.  10.]],[[26. 19.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-0.00014029274-4.8370963e-05j),0.0,1.7903355,0.583373,1.7903355,-2.55822
[[-24. -14.  10.]],[[26. 20.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(6.095352e-05+1.0356895e-05j),0.029553660851888708,1.7279905,0.936197,1.7279903,2.2053957
[[-24. -14.  10.]],[[26. 21.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(6.2398e-05+1.074013e-05j),0.002171958612962044,1.7294769,0.9290998,1.7294766,2.212493
[[-24. -14.  10.]],[[26. 22.  5.]],[[1 1 1 1 1]],0,0,(-1.2014543e-07+1.8557884e-08j),0.13877965443498397,1.6569216,-2.3630905,1.6569208,0.77850205
[[-24. -14.  10.]],[[26. 23.  5.]],[[1 1 1 1 1 1 1 1]],0,0,(6.519698e-05+1.1522135e-05j),0.003104872803305625,1.7325096,0.9144899,1.7325094,2.2271028
[[-24. -14.  10.]],[[26. 24.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(6.654686e-05+1.1920422e-05j),0.012859430853495724,1.7340561,0.9069705,1.7340558,2.2346222
[[-24. -14.  10.]],[[26. 25.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(1.5868517e-06+4.0216634e-07j),0.0032299283247994026,1.7390038,2.623271,1.7390035,-2.6232705
[[-24. -14.  10.]],[[26. 26.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.5956471e-06+4.0008464e-07j),0.003209834176232107,1.7379615,2.6123054,1.7379612,-2.6123052
[[-24. -14.  10.]],[[26. 27.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(1.6047783e-06+3.9792502e-07j),0.00318965476253652,1.7369124,2.6014795,1.7369124,-2.601479
[[-24. -14.  10.]],[[26. 28.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(1.6142103e-06+3.9569267e-07j),0.0031693616620032117,1.7358581,2.590792,1.735858,-2.5907915
[[-24. -14.  10.]],[[26. 29.  5.]],[[1 1 1 1 1 1]],0,0,(1.6239129e-06+3.9339295e-07j),0.003148983296341612,1.7347984,2.5802426,1.7347983,-2.5802424
[[-24. -14.  10.]],[[26. 30.  5.]],[[1 1 1 1 1 1]],0,0,(1.6338545e-06+3.9103045e-07j),0.0031284912438422907,1.7337351,2.5698318,1.7337348,-2.5698314
[[-24. -14.  10.]],[[26. 31.  5.]],[[1 1 1 1 1 1]],0,0,(-3.9178412e-06+2.4220262e-07j),0.0,1.6318012,2.5595582,1.5097916,-2.5595582
[[-24. -14.  10.]],[[26. 32.  5.]],[[1 1 1 1 1]],0,0,(-3.9150473e-06+2.4049515e-07j),0.0,1.6313921,2.5494223,1.5102006,-2.5494218
[[-24. -14.  10.]],[[26. 33.  5.]],[[1 1 1 1]],0,0,(-4.097213e-06+2.5007566e-07j),0.0,1.6309825,2.539422,1.5106103,-2.539422
[[-24. -14.  10.]],[[ 27. -34.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 27. -33.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 27. -32.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 27. -31.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 27. -30.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.56513e-06+3.1683302e-07j),0.05430398175576556,1.6409044,-2.9149435,1.5006884,2.9149435
[[-24. -14.  10.]],[[ 27. -29.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004521854+0j),0.0,1.6645759,-0.28605145,1.4770168,2.8555412
[[-24. -14.  10.]],[[ 27. -28.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00045448216+0j),0.0,1.665058,-0.26791042,1.4765347,2.8736823
[[-24. -14.  10.]],[[ 27. -27.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00045665246+0j),0.0,1.6655136,-0.24958691,1.4760791,2.892006
[[-24. -14.  10.]],[[ 27. -26.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00045868978+0j),0.0,1.6659414,-0.23109066,1.4756514,2.910502
[[-24. -14.  10.]],[[ 27. -25.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004605884+0j),0.0,1.66634,-0.21243203,1.4752527,2.9291606
[[-24. -14.  10.]],[[ 27. -24.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004623428+0j),0.0,1.6667085,-0.193622,1.4748843,2.9479709
[[-24. -14.  10.]],[[ 27. -23.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046394745+0j),0.0,1.6670455,-0.1746722,1.4745473,2.9669206
[[-24. -14.  10.]],[[ 27. -22.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046539737+0j),0.0,1.66735,-0.15559483,1.4742427,2.985998
[[-24. -14.  10.]],[[ 27. -21.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046668825+0j),0.0,1.6676214,-0.13640259,1.4739714,3.0051901
[[-24. -14.  10.]],[[ 27. -20.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046781555+0j),0.0,1.6678582,-0.11710875,1.4737345,3.024484
[[-24. -14.  10.]],[[ 27. -19.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046877586+0j),0.0,1.6680601,-0.09772691,1.4735327,3.043866
[[-24. -14.  10.]],[[ 27. -18.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046956606+0j),0.0,1.6682261,-0.07827114,1.4733666,3.0633216
[[-24. -14.  10.]],[[ 27. -17.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047018338+0j),0.0,1.6683558,-0.058755822,1.4732369,3.0828369
[[-24. -14.  10.]],[[ 27. -16.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004706258+0j),0.0,1.6684487,-0.0391956,1.473144,3.1023972
[[-24. -14.  10.]],[[ 27. -15.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047089192+0j),0.0,1.6685046,-0.019605331,1.4730881,3.1219873
[[-24. -14.  10.]],[[ 27. -14.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004709807+0j),0.0,1.6685234,0.0,1.4730693,-3.1415927
[[-24. -14.  10.]],[[ 27. -13.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047089192+0j),0.0,1.6685046,0.019605331,1.4730881,-3.1219873
[[-24. -14.  10.]],[[ 27. -12.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004706258+0j),0.0,1.6684487,0.0391956,1.473144,-3.1023972
[[-24. -14.  10.]],[[ 27. -11.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047018338+0j),0.0,1.6683558,0.058755822,1.4732369,-3.0828369
[[-24. -14.  10.]],[[ 27. -10.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.00046956606+0j),0.0,1.6682261,0.07827114,1.4733666,-3.0633216
[[-24. -14.  10.]],[[27. -9.  5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00046877586+0j),0.0,1.6680601,0.09772691,1.4735327,-3.043866
[[-24. -14.  10.]],[[27. -8.  5.]],[[1 1 1 1 1 1 1]],0,0,(-4.213689e-06+3.0267975e-07j),0.01959976714260847,1.6424718,3.055328,1.4991212,-3.055328
[[-24. -14.  10.]],[[27. -7.  5.]],[[1 1 1 1 1 1 1]],0,0,(-5.890362e-07+9.996072e-08j),0.3044484628844657,1.6028908,-2.032527,1.5387019,2.0325272
[[-24. -14.  10.]],[[27. -6.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1781313e-06+2.998639e-07j),0.0162117004265383,1.6422665,3.026794,1.4993266,-3.026794
[[-24. -14.  10.]],[[27. -5.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046394745+0j),0.0,1.6670455,0.1746722,1.4745473,-2.9669206
[[-24. -14.  10.]],[[27. -4.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-5.9916056e-07+1.0167216e-07j),0.33181669323312235,1.6034523,-2.0412588,1.5381404,2.0412593
[[-24. -14.  10.]],[[27. -3.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.026072e-07+1.0225221e-07j),0.3281956821865606,1.6036434,-2.0442379,1.5379494,2.0442386
[[-24. -14.  10.]],[[27. -2.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.0609096e-07+1.0283731e-07j),0.3245200446144736,1.6038363,-2.0472522,1.5377566,2.0472524
[[-24. -14.  10.]],[[27. -1.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.096116e-07+1.0342746e-07j),0.2738959778980643,1.6040312,-2.0503016,1.5375617,2.050302
[[-24. -14.  10.]],[[27.  0.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-6.131707e-07+1.0402282e-07j),0.2687193045858294,1.6042283,-2.0533874,1.5373646,2.0533879
[[-24. -14.  10.]],[[27.  1.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.167678e-07+1.0462351e-07j),0.26352074655733304,1.6044271,-2.05651,1.5371658,2.0565104
[[-24. -14.  10.]],[[27.  2.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.2040465e-07+1.05229766e-07j),0.3092859515163582,1.6046281,-2.0596702,1.5369648,2.0596704
[[-24. -14.  10.]],[[27.  3.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-5.9498267e-05+3.762305e-06j),0.14605471676532034,1.62123,1.0299504,1.5203626,2.1116424
[[-24. -14.  10.]],[[27.  4.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.234067e-05+3.933614e-06j),0.1421526292233466,1.6216687,1.0247074,1.5199237,2.1168852
[[-24. -14.  10.]],[[27.  5.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.5241846e-05+4.10762e-06j),0.13820603328440484,1.622114,1.0193725,1.5194787,2.1222203
[[-24. -14.  10.]],[[27.  6.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-6.819816e-05+4.2840284e-06j),0.13421623634712887,1.6225654,1.0139431,1.5190272,2.1276498
[[-24. -14.  10.]],[[27.  7.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(2.7028852e-07-2.7573826e-08j),0.31955192980603897,1.6585373,-2.1707041,1.6585364,2.1707044
[[-24. -14.  10.]],[[27.  8.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-7.09702e-05+8.044014e-09j),0.05835401850617927,1.63785,-0.8162256,1.5037427,-2.3253675
[[-24. -14.  10.]],[[27.  9.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.5706176e-05+7.504637e-09j),0.0594800155795383,1.6371996,-0.8253362,1.5043931,-2.316257
[[-24. -14.  10.]],[[27. 10.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.5103063e-07+1.10298004e-07j),0.27646410671877675,1.6063128,-2.0863721,1.5352801,2.0863724
[[-24. -14.  10.]],[[27. 11.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.5506816e-07+1.10961764e-07j),0.21051351950518438,1.6065334,-2.0898972,1.5350596,2.0898976
[[-24. -14.  10.]],[[27. 12.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-6.5915685e-07+1.1163296e-07j),0.20512717924248136,1.6067561,-2.093467,1.5348368,2.0934672
[[-24. -14.  10.]],[[27. 13.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.632988e-07+1.12311824e-07j),0.26343400350015145,1.6069814,-2.0970812,1.5346116,2.0970814
[[-24. -14.  10.]],[[27. 14.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.530777e-06+4.067902e-07j),0.0,1.7476009,2.7580123,1.7476007,-2.7580123
[[-24. -14.  10.]],[[27. 15.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(1.5330864e-06+4.060105e-07j),0.05405190961482731,1.746726,2.74568,1.7467258,-2.7456799
[[-24. -14.  10.]],[[27. 16.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(1.5361046e-06+4.050978e-07j),0.05370827693695901,1.745834,2.7334735,1.7458335,-2.7334735
[[-24. -14.  10.]],[[27. 17.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-0.0001032267+6.290028e-06j),0.0878395525205633,1.6279737,0.94733894,1.513619,2.194254
[[-24. -14.  10.]],[[27. 18.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-0.000106533436+6.4695364e-06j),0.08343167223756609,1.6285075,0.9405925,1.513085,2.2010002
[[-24. -14.  10.]],[[27. 19.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-0.00014075647-4.7531135e-05j),0.0,1.7874045,0.5743048,1.7874045,-2.567288
[[-24. -14.  10.]],[[27. 20.  5.]],[[1 1 1 1]],0,0,(1.5545821e-06+4.002134e-07j),0.0,1.7421138,2.6859372,1.7421137,-2.685937
[[-24. -14.  10.]],[[27. 21.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-2.5846195e-05+3.1771976e-09j),0.0,1.6299706,-0.92193127,1.5116222,-2.2196617
[[-24. -14.  10.]],[[27. 22.  5.]],[[1 1 1 1 1 1 1]],0,0,(6.411656e-05+1.1057369e-05j),0.003053372665817733,1.7298338,0.91230536,1.7298336,2.2292871
[[-24. -14.  10.]],[[27. 23.  5.]],[[1 1 1 1 1 1 1]],0,0,(-1.2083879e-07+1.8529585e-08j),0.17739898794388864,1.6577116,-2.363154,1.6577107,0.77843857
[[-24. -14.  10.]],[[27. 24.  5.]],[[1 1 1 1 1 1 1 1]],0,0,(-3.890451e-06+2.5176223e-07j),0.0,1.6339192,2.6405149,1.5076737,-2.640515
[[-24. -14.  10.]],[[27. 25.  5.]],[[1 1 1 1 1 1 1 1]],0,0,(1.5894634e-06+3.9173017e-07j),0.0031951685741660185,1.7371985,2.6294956,1.7371986,-2.6294951
[[-24. -14.  10.]],[[27. 26.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(1.5976688e-06+3.8976935e-07j),0.003175728124915622,1.7361892,2.6186106,1.7361892,-2.6186101
[[-24. -14.  10.]],[[27. 27.  5.]],[[1 1 1 1 1 1 1]],0,0,(1.606207e-06+3.877324e-07j),0.0031561739888275042,1.735173,2.6078603,1.7351729,-2.6078598
[[-24. -14.  10.]],[[27. 28.  5.]],[[1 1 1 1 1 1 1 1]],0,0,(1.6150469e-06+3.8562433e-07j),0.0031364777441922342,1.7341514,2.5972452,1.7341512,-2.5972447
[[-24. -14.  10.]],[[27. 29.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(1.6241596e-06+3.8344993e-07j),0.003116753077847534,1.7331244,2.5867643,1.733124,-2.586764
[[-24. -14.  10.]],[[27. 30.  5.]],[[1 1 1 1 1 1 1]],0,0,(1.6335132e-06+3.8121362e-07j),0.003096914724665112,1.7320927,2.5764184,1.7320925,-2.576418
[[-24. -14.  10.]],[[27. 31.  5.]],[[1 1 1 1 1 1]],0,0,(-3.869366e-06+2.401904e-07j),0.0,1.6311853,2.5662053,1.5104077,-2.5662055
[[-24. -14.  10.]],[[27. 32.  5.]],[[1 1 1 1 1]],0,0,(-3.8665457e-06+2.3852644e-07j),0.0,1.6307883,2.556127,1.5108045,-2.556127
[[-24. -14.  10.]],[[27. 33.  5.]],[[1 1 1 1 1 1 1]],0,0,(-3.8637186e-06+2.3685982e-07j),0.0,1.6303906,2.546181,1.5112022,-2.5461812
[[-24. -14.  10.]],[[ 28. -34.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 28. -33.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 28. -32.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 28. -31.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 28. -30.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00044200712+0j),0.0,1.6624409,-0.29849893,1.4791518,2.8430939
[[-24. -14.  10.]],[[ 28. -29.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00044430053+0j),0.0,1.6629218,-0.28083774,1.478671,2.860755
[[-24. -14.  10.]],[[ 28. -28.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004464787+0j),0.0,1.6633787,-0.2629947,1.478214,2.878598
[[-24. -14.  10.]],[[ 28. -27.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004485358+0j),0.0,1.6638103,-0.24497867,1.4777825,2.896614
[[-24. -14.  10.]],[[ 28. -26.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.000450466+0j),0.0,1.6642152,-0.22679883,1.4773775,2.914794
[[-24. -14.  10.]],[[ 28. -25.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00045226407+0j),0.0,1.6645925,-0.2084652,1.4770002,2.9331276
[[-24. -14.  10.]],[[ 28. -24.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00045392461+0j),0.0,1.6649411,-0.1899883,1.4766517,2.9516044
[[-24. -14.  10.]],[[ 28. -23.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00045544293+0j),0.0,1.6652596,-0.17137913,1.4763331,2.9702137
[[-24. -14.  10.]],[[ 28. -22.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00045681436+0j),0.0,1.6655476,-0.15264933,1.4760451,2.9889433
[[-24. -14.  10.]],[[ 28. -21.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00045803486+0j),0.0,1.6658038,-0.13381097,1.475789,3.0077817
[[-24. -14.  10.]],[[ 28. -20.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004591005+0j),0.0,1.6660277,-0.114876606,1.4755651,3.0267162
[[-24. -14.  10.]],[[ 28. -19.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046000813+0j),0.0,1.6662183,-0.09585915,1.4753745,3.0457337
[[-24. -14.  10.]],[[ 28. -18.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046075473+0j),0.0,1.666375,-0.07677189,1.4752177,3.0648208
